gene.name,Geneid,ribo.log2FC,ribo.padj
oac-4,WBGene00015873,NA,NA
C17A2.6,WBGene00015874,NA,NA
C17A2.7,WBGene00015875,0.253152182297699,NA
C17B7.2,WBGene00015876,0.0444640575055006,0.990106372318898
C17B7.3,WBGene00015877,-2.51315243128977,NA
C17B7.4,WBGene00015878,-0.975285888741987,NA
C17B7.5,WBGene00015879,0.425841000883995,0.909595226206802
C17B7.8,WBGene00015882,1.44796574354556,0.313977513309013
C17B7.9,WBGene00015883,0.991330973473768,NA
C17B7.10,WBGene00015884,-2.21718862297317,NA
fbxa-65,WBGene00015885,0.370477591468972,0.487826284940847
C17B7.12,WBGene00015886,-0.145281060189511,NA
C17C3.1,WBGene00015887,0.26749910679433,0.346572981895743
C17C3.2,WBGene00015888,NA,NA
C17C3.3,WBGene00015889,-1.06807672857272,0.515760227125869
C17C3.5,WBGene00015890,1.62384356823023,NA
C17C3.6,WBGene00015891,-0.238587978858254,0.956317226347031
C17C3.9,WBGene00015892,-0.223964251938394,0.941861747226858
C17C3.11,WBGene00015893,0.63585595597223,0.791568497794601
acdh-2,WBGene00015894,0.338798511609007,0.320184428002547
C17C3.13,WBGene00015895,NA,NA
C17C3.15,WBGene00015896,-1.13144129424943,0.0656586244740607
nhr-156,WBGene00015897,-0.510405971212506,0.296123839217139
sre-9,WBGene00015898,1.79801063125131,NA
C17E7.4,WBGene00015899,-0.0468792544867012,NA
nhr-157,WBGene00015900,1.9956258075924,NA
nhr-158,WBGene00015901,-0.106224553478486,NA
nhr-159,WBGene00015902,-2.13189844861659,NA
C17E7.9,WBGene00015903,0.683990565766669,0.576788370927867
irld-22,WBGene00015904,-0.717434749712401,NA
C17E7.12,WBGene00015905,0.0305257659021185,0.993965620357395
C17E7.13,WBGene00015906,-0.0977785471496574,0.990106372318898
C17F3.1,WBGene00015907,0.00308517433226796,0.997766597809497
C17F3.3,WBGene00015908,-0.0715050433177345,0.961105865940827
clec-124,WBGene00015909,-2.66717126737669,NA
C17F4.2,WBGene00015910,0.661821138584124,0.791043087549395
C17F4.3,WBGene00015911,-2.45910910365027,NA
fbxc-50,WBGene00015912,0.013833686470713,0.994343707945544
C17F4.7,WBGene00015913,0.402309782871195,0.0970239086254677
C17F4.8,WBGene00015914,1.435065402437,NA
C17G10.1,WBGene00015915,-0.153189609249739,0.810717995892297
C17G10.2,WBGene00015916,0.124077092864708,0.893408349535212
C17G10.3,WBGene00015917,-0.142169971333526,0.872327439139704
C17G10.6,WBGene00015918,-0.170482978252472,NA
C17G10.7,WBGene00015919,-0.499916405466747,0.884334798715953
C17G10.9,WBGene00015920,0.142404564792044,0.768248377526268
C17H11.1,WBGene00015921,0.868500584085941,NA
C17H11.2,WBGene00015922,0.508955650892276,0.251994721440861
C17H11.4,WBGene00015924,-0.0646938884706052,0.990106372318898
C17H11.5,WBGene00015925,-0.400350588228839,NA
C17H11.6,WBGene00015926,-0.343326665629534,0.27807388344025
dyci-1,WBGene00015927,0.160551591310925,0.744508089912901
C17H12.2,WBGene00015928,0.192254478416021,0.713299531468971
C17H12.3,WBGene00015929,-0.112075577700443,0.906864357404016
C17H12.4,WBGene00015930,0.0168857885237194,0.992989247198566
C17H12.5,WBGene00015931,-0.258024701400159,0.520144384546409
C17H12.6,WBGene00015932,0.537533688046871,0.302919836435624
C17H12.8,WBGene00015933,0.641314722487109,1.57929411386357e-06
ceh-48,WBGene00015934,0.064326052799643,0.988366348064456
C17H12.10,WBGene00015935,0.730101152461872,0.772915771751371
C17H12.11,WBGene00015936,0.354857703110819,0.768248377526268
C17H12.12,WBGene00015937,-0.189995574505258,0.766933994361178
anat-1,WBGene00015938,0.0192425945385754,0.991222274664582
C18A3.1,WBGene00015939,0.0139287537195394,0.996582982137568
C18A3.2,WBGene00015940,-0.134157794475397,0.942825686956034
C18A3.3,WBGene00015941,-0.231352559753241,0.553575836399332
osta-2,WBGene00015942,0.0255931540017407,0.992886529172199
tiar-1,WBGene00015943,-0.00408270436784901,0.997366882822824
C18A3.7,WBGene00015944,0.0389656459976801,0.988924249672385
C18A3.9,WBGene00015945,1.91294521790926,NA
C18A3.10,WBGene00015946,0.613935951073301,0.35464214001205
C18A11.1,WBGene00015947,-0.499305644653974,0.208003153531008
C18A11.2,WBGene00015948,-1.05078207008132,NA
C18A11.3,WBGene00015949,-0.080869760439367,0.956071857381768
C18A11.4,WBGene00015950,2.32891678739974,0.0251127769609567
C18A11.6,WBGene00015951,NA,NA
C18B2.1,WBGene00015952,0.285323889739447,NA
C18B2.2,WBGene00015953,-0.686357913944387,NA
C18B2.3,WBGene00015954,0.0288417826898787,0.983050549915593
C18B2.4,WBGene00015955,-0.0344962861023689,0.983997308493107
C18B2.5,WBGene00015956,-0.0563475162034236,0.956789117093348
del-9,WBGene00015957,0.328687369975467,0.94465131634892
srbc-11,WBGene00015958,0.2531521822977,NA
srbc-10,WBGene00015959,NA,NA
srbc-9,WBGene00015960,NA,NA
srbc-7,WBGene00015961,NA,NA
srbc-8,WBGene00015962,NA,NA
C18B10.6,WBGene00015963,1.76225433767038,0.762182353200903
glb-5,WBGene00015964,0.247186412017384,NA
ugt-48,WBGene00015965,0.400578259180525,0.10920576738638
C18C4.5,WBGene00015966,-0.0991841784002506,0.915959001535102
C18C4.7,WBGene00015968,0.379771705956022,0.882395664295807
glb-6,WBGene00015969,0.280590019876291,NA
C18E3.1,WBGene00015970,-0.310763296618485,0.714568743438519
swsn-2.2,WBGene00015971,-0.0138092457911913,0.994343707945544
C18E3.3,WBGene00015972,0.0877958730681007,0.980122831055937
C18E3.4,WBGene00015973,-1.70790186926359,NA
C18E3.5,WBGene00015974,0.00812767809028355,0.994344219112948
cas-2,WBGene00015975,0.00756636740599272,0.995829723754277
C18E3.9,WBGene00015976,-0.0731661120958698,0.97337987242418
C18F10.2,WBGene00015977,1.69730801195356,NA
C18F10.7,WBGene00015978,-0.0289258688928344,0.986054151629794
C18F10.9,WBGene00015979,-1.71421620240362,NA
C18G1.1,WBGene00015980,-0.476114196364483,0.893374290285878
elt-7,WBGene00015981,-0.537281581272463,0.378076599387904
C18G1.3,WBGene00015982,-1.12112139924143,NA
C18G1.6,WBGene00015984,-0.325171584553381,0.90677480348752
C18G1.7,WBGene00015985,NA,NA
C18G1.8,WBGene00015986,0.2531521822977,NA
C18G1.9,WBGene00015987,0.651547839552952,0.15966173501605
C18H2.1,WBGene00015988,-0.138719082776483,0.931943703615411
C18H2.2,WBGene00015989,NA,NA
C18H2.3,WBGene00015990,NA,NA
C18H2.4,WBGene00015991,NA,NA
C18H2.5,WBGene00015992,-0.126752434178614,0.932240796366537
C18H7.1,WBGene00015993,-2.05697488333947,NA
C18H7.4,WBGene00015994,-0.16225260561108,0.853824262374634
C18H7.5,WBGene00015995,NA,NA
C18H7.6,WBGene00015996,-0.897243827342261,NA
C18H7.7,WBGene00015997,-0.109928913023933,0.926560087457097
srt-59,WBGene00015998,NA,NA
prmt-4,WBGene00015999,NA,NA
C18H9.1,WBGene00016000,-1.54599185092146,NA
C18H9.3,WBGene00016002,0.0444102284393757,0.967009707723958
C18H9.5,WBGene00016003,-0.468788929088611,0.695089166701617
C18H9.6,WBGene00016004,0.172855449050172,0.861138534085523
ift-74,WBGene00016005,0.68463071160381,NA
fln-2,WBGene00016006,0.232708148021664,0.558558159268813
C23F12.3,WBGene00016008,0.654935844501599,NA
C23F12.4,WBGene00016009,-0.0908469535785455,0.969464090850768
C23G10.1,WBGene00016010,-0.161503364416603,0.893408349535212
C23G10.2,WBGene00016011,0.313943166676932,0.121981610230783
C23G10.5,WBGene00016012,-1.70790186926359,NA
C23G10.6,WBGene00016013,0.145182469078456,0.888329994650791
C23G10.7,WBGene00016014,0.0500574580542536,0.975905207727018
C23G10.8,WBGene00016015,0.015409193908477,0.992989247198566
C23G10.10,WBGene00016016,NA,NA
C23G10.11,WBGene00016017,-0.506311627050666,0.766461440091401
C23H3.2,WBGene00016018,0.611372826875653,0.00630554036795394
C23H3.3,WBGene00016019,0.0747049682239985,0.953255763007481
sptl-1,WBGene00016020,0.60969007791896,0.00051398907499028
C23H3.5,WBGene00016021,-0.109907539319877,0.933425893851507
C23H3.9,WBGene00016022,-0.425834611492748,0.61492136911807
prmt-6,WBGene00016023,1.00069427862622,0.021311357852472
glb-7,WBGene00016024,0.710080765391015,NA
xbx-4,WBGene00016025,0.393457591997846,NA
C23H5.8,WBGene00016027,0.172896416468498,0.744508089912901
flp-24,WBGene00016028,-0.210790179661462,0.898878407226299
elf-1,WBGene00016029,-0.677188329671925,0.553108551918035
C24A1.3,WBGene00016030,0.0163566195068574,0.994343707945544
C24A3.1,WBGene00016032,0.591862440971178,NA
C24A3.2,WBGene00016033,-0.155942499893168,0.888329994650791
C24A3.4,WBGene00016034,-0.0136395346075226,0.994343707945544
dop-6,WBGene00016037,-0.723384115709536,NA
cst-2,WBGene00016038,0.0685632646384025,0.959497466329161
C24A8.5,WBGene00016039,0.330716700606991,NA
C24A11.1,WBGene00016040,-0.0416038392827394,0.979260681560033
C24A11.2,WBGene00016041,NA,NA
C24A11.5,WBGene00016042,NA,NA
C24A11.6,WBGene00016043,NA,NA
C24B5.1,WBGene00016044,0.224563093317497,NA
spas-1,WBGene00016045,-0.0830344072129525,0.941861747226858
C24B5.4,WBGene00016046,0.06322775300516,0.975358105267356
srt-26,WBGene00016047,NA,NA
C24B9.3,WBGene00016048,0.0759206799228741,0.956317226347031
srt-28,WBGene00016049,NA,NA
srt-29,WBGene00016050,0.253152182297699,NA
srt-27,WBGene00016051,0.253152182297699,NA
dod-3,WBGene00016052,0.0392298894488567,0.989723680976266
C24D10.1,WBGene00016053,0.0705684825805949,0.962249571738113
C24D10.2,WBGene00016054,0.0209267993917977,0.990106372318898
C24D10.4,WBGene00016055,0.317648478728477,0.497549630406012
C24D10.5,WBGene00016056,0.209743516750682,NA
C24D10.6,WBGene00016057,-0.0270043282742864,0.98593144379926
nspd-3,WBGene00016058,-0.192049180548857,0.675087888502701
C24G6.2,WBGene00016059,0.226876840137385,0.772915771751371
mms-19,WBGene00016060,0.240389343617921,0.537411286146835
hpo-15,WBGene00016061,0.293013613931181,0.558558159268813
C24G6.8,WBGene00016062,0.173178690944165,0.703210577453165
delm-2,WBGene00016063,-1.30164962562895,NA
acd-1,WBGene00016064,-0.26974937845687,0.942541533006153
acd-2,WBGene00016066,0.48279878743605,0.64415555719507
C24H10.1,WBGene00016067,0.0254004582299272,0.994343707945544
C24H10.2,WBGene00016068,-0.110612757462419,0.933425893851507
C24H10.3,WBGene00016069,0.93656372908143,0.643703833241017
C24H10.4,WBGene00016070,NA,NA
C24H12.1,WBGene00016071,-1.71050962624017,NA
C24H12.2,WBGene00016072,0.571177831118676,NA
C24H12.4,WBGene00016073,0.00452024806668051,0.997366882822824
C24H12.5,WBGene00016074,-0.0276035210300815,0.990106372318898
C24H12.6,WBGene00016075,0.195274948913332,NA
C24H12.7,WBGene00016076,NA,NA
C24H12.8,WBGene00016077,NA,NA
C24H12.9,WBGene00016078,NA,NA
C24H12.11,WBGene00016080,NA,NA
C25A6.1,WBGene00016081,-0.529944047562684,0.479745513818397
C25A8.1,WBGene00016082,-0.423657361670241,NA
C25A8.2,WBGene00016083,-0.24865079678183,0.747991778555988
cht-3,WBGene00016084,0.452395331867768,0.165628719452326
C25A8.5,WBGene00016085,-0.375659579055445,0.294725961455596
C25A11.1,WBGene00016086,1.35059118437635,NA
C25A11.2,WBGene00016087,0.392570711422445,0.456211466507108
clec-266,WBGene00016088,-0.716845879228238,NA
aexr-1,WBGene00016089,-0.664681524339793,NA
aexr-2,WBGene00016090,-0.716845879228238,NA
nhr-30,WBGene00016091,-0.119632093954047,NA
cyp-33B1,WBGene00016092,NA,NA
srsx-34,WBGene00016093,0.303562809974498,0.780739439873906
C25E10.4,WBGene00016094,0.321950303430558,0.879119465146062
C25E10.5,WBGene00016095,0.320767246659997,0.59294787171879
C25E10.7,WBGene00016096,0.842892867368451,NA
C25E10.8,WBGene00016097,-0.140762137221506,0.936268577617779
C25E10.10,WBGene00016099,0.116437349842388,0.95664378295183
C25E10.11,WBGene00016100,NA,NA
C25E10.12,WBGene00016101,0.126433546069782,0.922937493373796
C25F6.1,WBGene00016102,0.114723259042261,0.958606415955084
dpyd-1,WBGene00016103,0.299616444226561,0.137786141839982
ddr-1,WBGene00016104,-0.175299767398894,0.926849215395723
C25F6.6,WBGene00016105,-1.24892169195875,NA
C25F6.7,WBGene00016106,-0.631660105794421,0.0349566755922169
C25G6.1,WBGene00016107,0.387478783799292,NA
C25G6.3,WBGene00016108,-0.33005384683661,NA
C25G6.4,WBGene00016109,0.193775594489296,NA
npr-11,WBGene00016110,-0.442245280700459,NA
C25H3.1,WBGene00016111,-0.683331596718584,NA
C25H3.3,WBGene00016112,-0.186038513903483,0.874054445934638
C25H3.4,WBGene00016113,-0.0120842347392721,0.994343707945544
flp-27,WBGene00016114,-0.130966881286995,0.972299399976723
mdt-26,WBGene00016115,-0.148717921332355,0.839385067359959
C25H3.7,WBGene00016116,0.115028653719498,0.882025481175531
C25H3.8,WBGene00016117,0.0752628370074236,0.942825686956034
C25H3.9,WBGene00016118,0.0728133264763921,0.945332260194171
C25H3.10,WBGene00016119,-0.159372627406852,0.900300530788464
C25H3.11,WBGene00016120,0.137531878333346,0.887947533004634
C25H3.12,WBGene00016121,-0.22254280375894,0.929103716871417
C25H3.14,WBGene00016123,0.0278504270961458,0.988924249672385
dnc-4,WBGene00016124,-0.0826778867508064,0.941861747226858
C26B2.2,WBGene00016125,0.0262137959955313,0.990106372318898
nhr-258,WBGene00016126,2.03620310366949,NA
elpc-4,WBGene00016128,0.0257925968267869,0.988924249672385
C26B2.7,WBGene00016129,0.240698758069764,0.492870817168085
C26B2.8,WBGene00016130,-0.968387735088551,0.0307257723698291
C26B9.1,WBGene00016131,0.464684248080504,0.672192850624183
C26B9.2,WBGene00016132,0.00125113055031267,NA
C26B9.3,WBGene00016133,0.0103689966799101,0.994343707945544
C26B9.5,WBGene00016134,0.128861862569034,0.840861509349366
C26B9.6,WBGene00016135,-0.0263426104396097,0.994343707945544
C26B9.7,WBGene00016136,0.187158940711639,NA
C26E6.1,WBGene00016137,NA,NA
flh-2,WBGene00016138,-0.544380629373271,0.521277390654871
ntl-9,WBGene00016139,0.0261532694279027,0.98593144379926
rpb-2,WBGene00016140,-0.011993209911103,0.994343707945544
mrps-18C,WBGene00016142,-0.0587886132286432,0.956317226347031
eri-9,WBGene00016143,0.69789205690535,0.573225119963547
mmab-1,WBGene00016144,0.301690511783336,0.367196692762791
C26E6.12,WBGene00016145,-0.094766658575577,0.945110284675126
C26F1.1,WBGene00016146,-0.575475016115331,0.14024465823964
cyp-32A1,WBGene00016147,-0.0665240942749566,0.975905207727018
C26F1.3,WBGene00016148,0.12041709692059,0.884835969064477
frpr-3,WBGene00016149,-0.657324727738698,NA
hint-3,WBGene00016150,-0.166254639251092,0.891714937793199
smc-5,WBGene00016151,0.0518987789764416,0.97337987242418
pho-12,WBGene00016152,-0.368311323717212,0.59739023943763
C27A2.5,WBGene00016153,-1.18993373591867,0.00490099782162169
C27A12.2,WBGene00016154,0.128320492285984,0.91399006457237
C27A12.4,WBGene00016155,-0.559085570299118,0.854391943826738
C27A12.6,WBGene00016156,0.241352341352449,0.704056134733252
C27A12.7,WBGene00016157,0.157588524990996,0.872416623978304
ari-1,WBGene00016158,0.0233203801655346,0.988459369200735
C27A12.9,WBGene00016159,0.413948552611397,0.312584620796213
C27D6.1,WBGene00016160,-0.831241148904695,NA
C27D6.3,WBGene00016161,-0.0655055714037835,0.956317226347031
crh-2,WBGene00016162,-0.0156139378039202,0.992989247198566
C27D9.1,WBGene00016163,0.39300435611034,0.564710650794558
C27D9.2,WBGene00016164,-1.71277627584084,2.99504182045649e-09
C27F2.1,WBGene00016165,0.1005458354358,NA
C27F2.4,WBGene00016166,0.100151752456517,0.917851417494119
vps-22,WBGene00016167,0.000451285955045442,0.999761077844759
C27F2.6,WBGene00016168,0.483337727602795,NA
C27F2.7,WBGene00016169,-0.253362058189077,0.917851417494119
C27F2.8,WBGene00016170,0.199528121323062,0.740665625717457
C27F2.10,WBGene00016171,-0.0182617993553285,0.992989247198566
C27H5.2,WBGene00016172,0.162331655808918,0.892545254561634
fust-1,WBGene00016173,-0.232670868068472,0.652949233858637
C27H5.4,WBGene00016174,-0.343513595059381,0.646811394754576
C27H5.6,WBGene00016175,1.56538738825396,NA
C28C12.1,WBGene00016177,-0.0476776374809171,0.98593144379926
mesp-1,WBGene00016178,-0.0298515806017976,0.990106372318898
C28C12.3,WBGene00016179,-1.00588901488315,NA
C28C12.4,WBGene00016180,-0.215335248809445,0.92346999422316
C28C12.11,WBGene00016181,0.13939827436193,0.903355129529396
C28C12.12,WBGene00016182,0.0584213286366402,0.961105865940827
C28F5.1,WBGene00016183,1.26286897536711,NA
glb-9,WBGene00016184,-0.569629481742881,NA
C28F5.4,WBGene00016185,0.0403773192615165,0.994343707945544
C28G1.2,WBGene00016187,-0.541310675270318,NA
sec-15,WBGene00016188,0.391756601292849,0.31031639281178
C28G1.4,WBGene00016189,0.857434126818573,NA
C28G1.5,WBGene00016190,0.224717404469918,0.820543013653079
C28G1.6,WBGene00016191,-0.137673158617282,0.932240796366537
bcl-1,WBGene00016192,0.170258828670813,0.945110284675126
C28H8.2,WBGene00016193,2.47068405758097,NA
C28H8.3,WBGene00016194,0.0277297637352589,0.982537088929786
C28H8.4,WBGene00016195,0.0739252445927951,0.952228882373823
C28H8.5,WBGene00016196,-0.490963975298499,0.239882515226581
pxl-1,WBGene00016197,0.0909336110594184,0.930637273834314
C28H8.7,WBGene00016198,-2.03902041946607,NA
C28H8.8,WBGene00016199,-1.54393509899976,NA
dpff-1,WBGene00016200,0.060326599397167,0.965875445601145
tdo-2,WBGene00016201,0.401770758396478,0.0276837679883501
kle-2,WBGene00016202,-0.0642821265229238,0.967578657250221
tag-250,WBGene00016203,0.0111865837028366,0.994343707945544
gsto-1,WBGene00016204,0.354660952036332,0.0931528354705778
C29E4.9,WBGene00016206,NA,NA
C29E4.10,WBGene00016207,-0.176571135592467,0.953430059501426
C29E4.12,WBGene00016209,0.081611242471012,0.946803830223444
C29F5.1,WBGene00016210,0.149904102445228,0.768115594467592
sdz-3,WBGene00016211,NA,NA
C29F5.3,WBGene00016212,-0.241360153670558,0.888221888675345
C29F5.5,WBGene00016213,-0.259252827504166,NA
glb-10,WBGene00016215,-0.0828610459072843,0.981812228201675
C29F9.1,WBGene00016216,0.126550466903246,0.970020476557036
C29F9.2,WBGene00016217,-0.644784332238638,0.144515985100605
C29F9.3,WBGene00016218,-0.556770068131471,0.0873576900950279
C29F9.4,WBGene00016219,-0.518100797508055,0.0558114772067195
C29F9.5,WBGene00016220,-0.763616343258298,NA
C29F9.6,WBGene00016221,-0.0390660310134568,0.994344219112948
C29F9.8,WBGene00016222,NA,NA
C29F9.9,WBGene00016223,NA,NA
fbxa-57,WBGene00016224,0.388646279376112,NA
fbxa-58,WBGene00016225,-0.376423942019193,0.740057099009087
C29F9.12,WBGene00016226,-0.405543759664457,NA
nhr-280,WBGene00016227,0.16203243916877,NA
C29G2.1,WBGene00016229,NA,NA
C29G2.2,WBGene00016230,0.302618195127674,NA
C29G2.3,WBGene00016231,0.195274948913332,NA
srt-4,WBGene00016232,NA,NA
srt-58,WBGene00016233,-4.52583671446787,NA
C29G2.6,WBGene00016234,0.233094462326753,0.877034993519663
C29H12.2,WBGene00016235,0.318000032495897,0.359641331692775
cec-9,WBGene00016236,-0.093686560953146,0.954143081452647
C29H12.6,WBGene00016237,0.117499400002898,0.973918723977778
C30A5.3,WBGene00016238,-0.14218358837721,0.819958460639074
C30A5.4,WBGene00016239,-0.454615316343984,0.591429474057616
C30A5.10,WBGene00016242,-0.841779496831807,NA
C30B5.2,WBGene00016244,-0.135135541732565,0.873453095282199
C30B5.4,WBGene00016245,-0.125762991637488,0.902897075126607
daf-37,WBGene00016246,-0.0378223199352203,0.989177094651224
C30B5.6,WBGene00016247,0.0589888425309144,0.981812228201675
C30B5.7,WBGene00016248,-0.275202463221182,NA
mrpl-32,WBGene00016249,-0.0379762150322029,0.980122831055937
hsp-110,WBGene00016250,0.130556822580701,0.808511152676674
C30E1.2,WBGene00016251,0.195274948913332,NA
C30E1.3,WBGene00016252,NA,NA
C30E1.4,WBGene00016253,NA,NA
fbxb-114,WBGene00016254,NA,NA
C30E1.6,WBGene00016255,NA,NA
C30E1.8,WBGene00016257,0.2531521822977,NA
vha-16,WBGene00016258,0.313122012394486,0.195290804334447
C30F8.3,WBGene00016259,-0.189012650360072,0.953255763007481
C30F12.1,WBGene00016260,0.178972065585684,0.835920181672946
C30F12.2,WBGene00016261,-0.0687173334770878,0.967009707723958
C30F12.3,WBGene00016262,0.953717976797929,NA
C30F12.4,WBGene00016263,-0.157226587682956,0.917463137024878
C30F12.5,WBGene00016264,-0.127290914522316,0.917388754665241
nmur-4,WBGene00016265,0.266388755711218,0.746881063979541
idhg-2,WBGene00016266,-0.0475122617375402,0.97337987242418
C30G4.2,WBGene00016268,-2.71391024694373,NA
C30G4.4,WBGene00016269,-0.625930698393875,0.10920576738638
irld-23,WBGene00016271,NA,NA
C30G12.1,WBGene00016273,-1.10737613422731,NA
C30G12.2,WBGene00016274,0.406732699822598,0.109933211478606
C30G12.3,WBGene00016275,NA,NA
C30G12.4,WBGene00016276,-0.0593787865820821,0.994112700332205
C30G12.6,WBGene00016277,-0.258551636667844,0.518050752303335
C30H7.2,WBGene00016278,0.212112075639623,0.5586278103091
C31B8.1,WBGene00016279,NA,NA
C31B8.2,WBGene00016280,NA,NA
C31B8.4,WBGene00016281,-1.33217774166011,0.193206263010889
C31B8.7,WBGene00016282,0.31870188267231,0.785714800399153
C31B8.8,WBGene00016283,0.750728998829004,0.637487700448002
C31B8.9,WBGene00016284,NA,NA
C31B8.12,WBGene00016285,-0.323706578778586,0.935868791547566
C31H1.1,WBGene00016286,-0.256243505899532,0.501392617323353
C31H1.2,WBGene00016287,-0.152150111956686,0.967009707723958
C31H1.5,WBGene00016288,-0.0211685282867077,0.990106372318898
lntl-1,WBGene00016289,0.212104604782022,0.874054445934638
C31H1.8,WBGene00016291,0.092572174557816,0.932156714585899
tbc-7,WBGene00016292,0.0795372459477821,0.956317226347031
C31H2.3,WBGene00016293,-0.151592513546615,NA
C31H2.4,WBGene00016294,0.847696095513063,0.0307257723698291
fbxc-40,WBGene00016295,1.73232621564157,NA
fbxc-16,WBGene00016296,NA,NA
fbxc-15,WBGene00016297,NA,NA
fbxc-14,WBGene00016298,0.195274948913332,NA
C32B5.6,WBGene00016299,1.98549401984127,NA
C32B5.7,WBGene00016300,0.2531521822977,NA
fbxc-6,WBGene00016301,NA,NA
fbxc-7,WBGene00016302,-1.736183175417,NA
fbxc-32,WBGene00016303,0.519546832890235,0.637169789634313
fbxc-41,WBGene00016304,NA,NA
fbxc-57,WBGene00016305,NA,NA
C32B5.13,WBGene00016306,NA,NA
fbxc-18,WBGene00016307,NA,NA
C32B5.15,WBGene00016308,0.195274948913332,NA
sdz-4,WBGene00016309,NA,NA
C32D5.1,WBGene00016310,0.180175013139927,0.963780598598749
C32D5.3,WBGene00016311,0.176463307715045,0.803392097814839
C32D5.4,WBGene00016312,-0.203835489204761,0.800255096635017
set-4,WBGene00016313,0.0900093815323115,0.951579305055245
C32D5.6,WBGene00016314,-0.527025945973362,0.105707434817364
C32D5.7,WBGene00016315,0.0116819374058973,0.997366882822824
C32D5.8,WBGene00016316,-0.0209506142350925,0.988366348064456
C32D5.10,WBGene00016317,0.00379492812926008,0.997766597809497
C32D5.11,WBGene00016318,-0.175762270439814,0.793870612881622
C32D5.12,WBGene00016319,0.189355528906345,0.934305978579481
C32E8.1,WBGene00016320,-0.374529586131934,0.860281416192497
C32E8.3,WBGene00016321,-0.082207637696821,0.936268577617779
C32E8.4,WBGene00016322,-0.139934844653809,0.816128144815674
C32E8.5,WBGene00016323,-0.113542533374333,0.902499671550583
C32E8.6,WBGene00016324,1.16768655123279,NA
C32E8.9,WBGene00016325,0.43215258799416,0.0775392842831307
ubr-1,WBGene00016326,0.0421668989413585,0.974505937857233
C32E12.1,WBGene00016327,-0.0990515909835867,0.922028314121142
pde-5,WBGene00016328,-0.923559394454329,NA
osr-1,WBGene00016329,0.683903804294355,0.340678089127288
C32E12.4,WBGene00016330,-0.340154411093817,0.341064311149091
obr-4,WBGene00016331,0.0192023823096346,0.990106372318898
C32F10.4,WBGene00016332,-0.113431973611853,0.95517346295271
C32F10.8,WBGene00016333,0.106908090267717,0.84981529569915
C33C12.1,WBGene00016334,NA,NA
gba-1,WBGene00016335,-0.0807281437499357,0.94974149557116
C33C12.4,WBGene00016336,-0.0127968103632575,0.994343707945544
fbxb-38,WBGene00016337,NA,NA
srb-14,WBGene00016338,NA,NA
C33C12.7,WBGene00016339,0.198547465480162,0.945332260194171
gba-2,WBGene00016340,-0.212895147103962,NA
C33C12.9,WBGene00016341,-0.152865671468281,0.881548779185663
C33C12.10,WBGene00016342,-0.115518113281843,0.953255763007481
C33D12.2,WBGene00016343,0.292268546019101,0.645172583524818
rsef-1,WBGene00016344,-0.42448653786318,0.509148278104217
C33E10.1,WBGene00016345,-1.52686064218097,NA
fbxa-120,WBGene00016346,0.688254302887257,NA
C33E10.5,WBGene00016347,NA,NA
C33E10.6,WBGene00016348,NA,NA
C33E10.8,WBGene00016349,2.75994254017627,NA
C33E10.10,WBGene00016350,0.0883695557927286,0.97388981429078
C33F10.1,WBGene00016351,0.309548385041467,0.461035478713036
tbck-1,WBGene00016352,0.198057785652382,0.930637273834314
C33F10.4,WBGene00016353,-0.0723867759380925,0.980122831055937
rig-6,WBGene00016354,0.642505379059109,0.675087888502701
lact-5,WBGene00016355,0.812840170258901,0.0412159262927289
C33F10.8,WBGene00016356,-0.155578954160232,0.892726879642599
C33F10.11,WBGene00016357,0.382315800600208,0.246205721775353
C33F10.12,WBGene00016358,-0.0823727569734563,0.936019066220012
fbxb-88,WBGene00016359,0.477807888261605,NA
C33G8.2,WBGene00016360,0.246969948356399,0.703295884075706
C33G8.3,WBGene00016361,1.03462427005046,0.178418046406233
C33G8.4,WBGene00016362,0.0934032418658516,0.959042663568844
srab-4,WBGene00016363,1.11570520610803,0.531042093347879
nhr-161,WBGene00016364,0.448536923947187,0.833173426491607
nhr-139,WBGene00016365,-0.0608337764270859,NA
nhr-140,WBGene00016366,0.187360804357519,0.975905207727018
nhr-162,WBGene00016367,-0.233188522162268,0.970209991215075
nhr-163,WBGene00016368,-0.0678848557019955,0.993785756801977
C33G8.13,WBGene00016369,0.2531521822977,NA
C33H5.1,WBGene00016370,NA,NA
C33H5.2,WBGene00016371,0.253152182297699,NA
swd-2.1,WBGene00016373,-0.115919085244264,0.953179148431235
swd-2.2,WBGene00016374,0.135480524506731,0.901509875404356
C33H5.8,WBGene00016375,-0.0932989921872017,0.935868791547566
sec-10,WBGene00016376,0.205404830571059,0.712418451812259
imp-3,WBGene00016378,0.0729557044959001,0.970279129851677
C33H5.13,WBGene00016379,0.170723017319403,0.890126180286261
ntp-1,WBGene00016380,0.104683439644186,0.959273628597427
sgo-1,WBGene00016381,0.102988170679608,0.954212785149059
C33H5.16,WBGene00016382,-0.362530499496166,0.630738938378636
zgpa-1,WBGene00016383,-0.190160451396708,0.820534575741524
cdgs-1,WBGene00016384,-0.309044729827863,0.473773837719125
tag-272,WBGene00016386,-0.0583650982834017,NA
kbp-5,WBGene00016387,-0.0721305571875903,0.960642045708745
C34B2.3,WBGene00016388,-0.0290252572817488,0.987674881893293
C34B2.4,WBGene00016389,0.228147307100994,0.929103716871417
